#"arc_length" "flux" "flux"
147.505 1.81698e+13 2.92755e+13
147.829 1.81698e+13 2.92755e+13
148.154 1.81698e+13 2.92755e+13
148.479 1.81698e+13 2.92755e+13
148.804 1.81698e+13 2.92755e+13
149.129 1.81698e+13 2.92755e+13
149.454 1.81698e+13 2.92755e+13
149.779 1.81698e+13 2.92755e+13
150.104 1.81698e+13 2.92755e+13
150.429 1.81698e+13 2.92755e+13
150.754 1.81698e+13 2.92755e+13
151.078 1.81698e+13 2.92755e+13
151.403 1.81698e+13 2.92755e+13
151.728 1.81698e+13 2.92755e+13
152.053 1.81698e+13 2.92755e+13
152.378 1.81698e+13 2.92755e+13
152.703 1.81698e+13 2.92755e+13
153.028 1.81698e+13 2.92755e+13
153.353 1.81698e+13 2.92755e+13
153.678 1.81698e+13 2.92755e+13
154.003 1.83924e+13 2.69183e+13
154.327 1.83924e+13 2.69183e+13
154.652 1.83924e+13 2.69183e+13
154.977 1.83924e+13 2.69183e+13
155.302 1.83924e+13 2.69183e+13
155.627 1.83924e+13 2.69183e+13
155.952 1.83924e+13 2.69183e+13
156.277 1.83924e+13 2.69183e+13
156.602 1.83924e+13 2.69183e+13
156.927 1.83924e+13 2.69183e+13
157.252 1.83924e+13 2.69183e+13
157.576 1.83924e+13 2.69183e+13
157.901 1.83924e+13 2.69183e+13
158.226 1.83924e+13 2.69183e+13
158.551 1.83924e+13 2.69183e+13
158.876 1.83924e+13 2.69183e+13
159.201 1.83924e+13 2.69183e+13
159.526 1.83924e+13 2.69183e+13
159.851 1.83924e+13 2.69183e+13
160.176 1.83924e+13 2.69183e+13
160.501 1.83924e+13 2.69183e+13
160.826 1.83924e+13 2.69183e+13
161.15 1.83924e+13 2.69183e+13
161.475 1.83924e+13 2.69183e+13
161.8 1.83924e+13 2.69183e+13
162.125 1.83924e+13 2.69183e+13
162.45 1.83924e+13 2.69183e+13
162.775 1.83924e+13 2.69183e+13
163.1 1.83924e+13 2.69183e+13
163.425 1.83924e+13 2.69183e+13
163.75 1.83924e+13 2.69183e+13
164.074 1.83924e+13 2.69183e+13
