"arc_length","flux"
85.8924,7.0997e+13
86.1787,7.0997e+13
86.465,7.0997e+13
86.7513,7.0997e+13
87.0376,7.0997e+13
87.3239,7.0997e+13
87.6102,7.0997e+13
87.8965,7.0997e+13
88.1829,7.0997e+13
88.4692,7.0997e+13
88.7555,7.0997e+13
89.0418,7.0997e+13
89.3281,7.0997e+13
89.6144,7.0997e+13
89.9007,7.0997e+13
90.187,7.0997e+13
90.4733,7.0997e+13
90.7596,7.0997e+13
91.0459,7.0997e+13
91.3322,7.0997e+13
91.6186,7.0997e+13
91.9049,7.0997e+13
92.1912,7.0997e+13
92.4775,7.0997e+13
92.7638,7.0997e+13
93.0501,7.0997e+13
93.3364,7.0997e+13
93.6227,7.0997e+13
93.909,5.01327e+13
94.1953,5.01327e+13
94.4816,5.01327e+13
94.7679,5.01327e+13
95.0542,5.01327e+13
95.3406,5.01327e+13
95.6269,5.01327e+13
95.9132,5.01327e+13
96.1995,5.01327e+13
96.4858,5.01327e+13
96.7721,5.01327e+13
97.0584,5.01327e+13
97.3447,5.01327e+13
97.631,5.01327e+13
97.9173,5.01327e+13
98.2036,5.01327e+13
98.4899,5.01327e+13
98.7763,5.01327e+13
99.0626,5.01327e+13
99.3489,5.01327e+13
99.6352,5.01327e+13
99.9215,5.01327e+13
100.208,5.01327e+13
100.494,5.01327e+13
100.78,5.01327e+13
101.067,5.01327e+13
101.353,5.01327e+13
101.639,5.01327e+13
101.926,5.01327e+13
102.212,5.01327e+13
102.498,5.01327e+13
102.785,5.01327e+13
103.071,5.01327e+13
103.357,5.01327e+13
103.643,5.01327e+13
103.93,3.70012e+13
104.216,3.70012e+13
104.502,3.70012e+13
104.789,3.70012e+13
105.075,3.70012e+13
105.361,3.70012e+13
105.648,3.70012e+13
105.934,3.70012e+13
106.22,3.70012e+13
106.507,3.70012e+13
106.793,3.70012e+13
107.079,3.70012e+13
107.365,3.70012e+13
107.652,3.70012e+13
107.938,3.70012e+13
108.224,3.70012e+13
108.511,3.70012e+13
