#energiapu	#SU fissione			#energiau235	#SU fissione
808.0596	3.214047			857.9696	4.825863
808.1017	3.151214			858.1096	5.538119
808.1228	3.123568			858.2454	6.169054
808.1438	3.098341			858.3811	6.639948
808.1649	3.075105			858.4739	6.824567
808.1859	3.0539			858.5667	6.879455
808.2069	3.034445			858.6596	6.80727
808.2279	3.01658			858.7524	6.630307
808.249	3.000082			858.8357	6.414756
808.27	2.984968			858.919	6.184522
808.291	2.971027			859.0023	5.98094
808.312	2.95814			859.0855	5.843806
808.3541	2.935045			859.1485	5.804483
808.3961	2.915017			859.2115	5.832565
808.4382	2.897315			859.2745	5.93421
808.4803	2.881461			859.3374	6.110652
808.5224	2.867027			859.3593	6.189239
808.5644	2.853705			859.4414	6.556677
808.6065	2.841164			859.4796	6.762629
808.6486	2.829228			859.5138	6.962775
808.6907	2.817739			859.5224	7.015166
808.7327	2.806598			859.548	7.175427
808.8169	2.784889			859.603	7.537294
808.901	2.76366			859.668	7.983156
808.9851	2.742617			859.788	8.798417
809.0692	2.721617			859.9192	9.579139
809.1534	2.700564			860.073	10.26896
809.2375	2.679481			860.15	10.54549
809.3216	2.658352			860.2269	10.82046
809.4057	2.637217			860.2963	11.11232
809.4899	2.616138			860.3657	11.49651
809.532	2.605675			860.4351	12.02808
809.574	2.595321			860.5044	12.76204
809.6161	2.585061			860.5529	13.42453
809.6581	2.574989			860.6014	14.22697
809.7002	2.565107			860.654	15.26844
809.7422	2.555527			860.7065	16.49329
809.7728	2.548765			860.759	17.9034
809.8034	2.542222			860.8115	19.48969
809.834	2.535935			860.9165	23.1044
809.8646	2.529945			861.0215	27.06476
809.9067	2.522268			861.1831	32.86508
809.9488	2.515357			861.2734	35.38614
809.9909	2.509342			861.3637	37.04329
810.0329	2.504372			861.4493	37.65522
810.075	2.500558			861.5178	37.43476
810.117	2.498052			861.6234	35.92922
810.1591	2.49696			861.729	33.2782
810.2011	2.497387			861.8895	28.09364
810.2432	2.499405			861.9697	25.46293
810.2853	2.503048			862.0499	23.06378
810.3274	2.508298			862.1034	21.65956
810.3694	2.515066			862.1568	20.44336
810.4535	2.532615			862.2103	19.42057
810.5376	2.553817			862.2638	18.5908
810.66	2.585015			862.3307	17.80187
810.7404	2.600751			862.3975	17.2431
810.8207	2.608619			862.5312	16.54045
810.901	2.605648			862.5981	16.2473
810.9431	2.599028			862.6649	15.90047
810.964	2.594368			862.7611	15.19978
810.9836	2.589157			862.7866	14.96257
810.999	2.584491			862.795	14.87927
811.0286	2.574116			862.8289	14.51665
811.0723	2.555483			862.9204	13.32902
811.1542	2.510681			863.0109	11.88999
811.2307	2.459048			863.1013	10.27372
811.3071	2.400798			863.1917	8.588436
811.4819	2.258571			863.2904	6.802104
811.5693	2.190529			863.3891	5.192067
811.613	2.158555			863.4385	4.480573
811.6567	2.128228			863.4878	3.842667
811.6909	2.105717			863.5371	3.2806
811.725	2.084373			863.5864	2.795931
811.7592	2.06407			863.6275	2.450942
811.7933	2.04491			863.6686	2.158868
811.8275	2.026742			863.7097	1.91857
811.8616	2.009625			863.7508	1.728753
811.8957	1.993445			863.7919	1.588157
811.9298	1.978133			863.833	1.495717
811.964	1.963577			863.8741	1.450697
811.9981	1.949788			863.9152	1.452771
812.0322	1.936649			863.9481	1.488444
812.0663	1.924087			863.981	1.554651
812.1005	1.911999			864.0139	1.651843
812.1346	1.900391			864.0468	1.780621
812.1687	1.889167			864.0777	1.930962
812.2028	1.878273			864.1085	2.109791
812.237	1.867629			864.1394	2.318901
812.2711	1.857253			864.1702	2.557524
812.3053	1.847048			864.2011	2.827695
812.3394	1.83704			864.2319	3.127996
812.3736	1.827141			864.2935	3.821657
812.4077	1.817385			864.3552	4.638118
812.4759	1.79814			864.4168	5.566112
812.5442	1.779124			864.4785	6.592698
812.6124	1.760312			864.5401	7.690644
812.7489	1.722992			864.7539	11.56584
812.8855	1.685927			864.8156	12.52935
813.022	1.649094			864.8772	13.34522
813.2951	1.575941			864.9101	13.70935
813.5682	1.503528			864.9956	14.39163
813.8412	1.431959			865.0236	14.52793
813.9778	1.39649			865.0517	14.62107
814.1143	1.361301			865.1397	14.6416
814.2508	1.326396			865.2071	14.41119
814.3873	1.291824			865.2745	14.01859
814.5239	1.257645			865.3719	13.2873
814.6604	1.2241			865.4692	12.53714
814.7287	1.207671			865.5479	12.03404
814.7969	1.191642			865.6265	11.69254
814.8652	1.176157			865.7052	11.53943
814.9334	1.161576			865.7838	11.56685
814.9853	1.151377			865.8549	11.71432
815.0372	1.142318			865.926	11.93191
815.0891	1.134875			866.0009	12.17937
815.1151	1.131952			866.0802	12.39665
815.141	1.129709			866.1011	12.43878
815.167	1.12825			866.1081	12.45113
815.1929	1.127724			866.129	12.48238
815.2189	1.128289			866.2118	12.51413
815.2448	1.130125			866.2737	12.43559
815.2708	1.133458			866.3356	12.27406
815.2967	1.1385			866.4594	11.77255
815.3226	1.145529			866.5832	11.22705
815.3485	1.154845			866.676	10.96105
815.3745	1.166835			866.7224	10.91729
815.4004	1.181778			866.7688	10.95126
815.4264	1.200203			866.8307	11.13714
815.4523	1.222415			866.8925	11.50156
815.4783	1.249074			866.9406	11.91687
815.5042	1.2805			866.9886	12.44822
815.5301	1.317343			867.0366	13.09407
815.556	1.360196			867.0846	13.8482
815.582	1.409885			867.1806	15.63706
815.6079	1.466674			867.2766	17.69076
815.6339	1.531671			867.4522	21.55408
815.6598	1.605055			867.5179	22.84013
815.6858	1.688073			867.5788	23.87589
815.7117	1.780756			867.6257	24.54726
815.7376	1.884052			867.6351	24.66723
815.7635	1.998572			867.6585	24.94363
815.7963	2.160582			867.7089	25.42695
815.829	2.341898			867.7592	25.75106
815.8618	2.544397			867.8341	25.93621
815.8945	2.76734			867.909	25.77623
815.9382	3.098352			867.9606	25.47993
815.9819	3.46651			868.0379	24.78552
816.0693	4.304469			868.1539	23.2897
816.1567	5.245697			868.2273	22.14038
816.244	6.227966			868.248	21.79629
816.3314	7.171179			868.2758	21.32353
816.4188	7.980708			868.3618	19.80692
816.4953	8.508507			868.5007	17.30122
816.5445	8.734112			868.6779	14.23052
816.5745	8.822895			868.8552	11.43093
816.6066	8.875036			868.9116	10.59939
816.623	8.884263			868.9857	9.547235
816.6263	8.884689			868.9928	9.448772
816.6365	8.882968			869	9.349341
816.6466	8.876749			869.0286	8.958535
816.6669	8.850706			869.1022	7.983926
816.7159	8.714571			869.2328	6.375266
816.7999	8.256053			869.3047	5.56682
816.8769	7.625029			869.3765	4.824248
816.9538	6.850764			869.4484	4.153339
817.1077	5.120429			869.5202	3.562329
817.1846	4.281176			869.579	3.139969
817.2615	3.517256			869.6378	2.774006
817.3	3.171645			869.6966	2.463886
817.3385	2.853287			869.7553	2.20825
817.377	2.563095			869.8141	2.003498
817.4154	2.301858			869.8728	1.846898
817.4539	2.067704			869.9316	1.73406
817.4924	1.860299			869.9903	1.661378
817.5309	1.678169			870.0295	1.633141
817.5693	1.519917			870.0687	1.619873
817.6078	1.382744			870.1079	1.620551
817.6463	1.265005			870.1471	1.634236
817.6848	1.164593			870.1978	1.669855
817.7232	1.079644			870.2484	1.724087
817.7617	1.007749			870.299	1.795624
817.8001	0.947453			870.3496	1.883318
817.8386	0.896763			870.4509	2.103568
817.877	0.854439			870.5521	2.377214
817.9085	0.824923			870.6695	2.750799
817.94	0.799399			870.7087	2.886019
817.9715	0.777296			870.7577	3.06015
818.0029	0.758171			870.7637	3.081764
818.0344	0.741467			870.7847	3.15777
818.0659	0.726875			870.8057	3.234167
818.0974	0.714074			870.8854	3.523702
818.1288	0.702825			870.9079	3.60407
818.1603	0.692828			870.998	3.910489
818.1918	0.683926			871.0806	4.155881
818.2233	0.675962			871.1632	4.351052
818.2547	0.668824			871.2758	4.514999
818.3177	0.656501			871.3558	4.553221
818.3806	0.64635			871.364	4.553499
818.4436	0.637921			871.3887	4.550402
818.5065	0.630978			871.4133	4.541626
818.6324	0.620951			871.5109	4.456751
818.7583	0.61579			871.628	4.27561
818.8842	0.615748			871.7361	4.06912
818.9472	0.617919			871.7541	4.033461
819.0101	0.621815			871.7924	3.957552
819.0731	0.627774			871.8307	3.882236
819.136	0.636245			871.9073	3.735297
819.1675	0.641634			871.9793	3.602237
819.199	0.647926			872.0018	3.561431
819.2305	0.655246			872.047	3.480002
819.2619	0.663715			872.0827	3.415704
819.2934	0.673558			872.1636	3.267413
819.3249	0.684951			872.2091	3.181028
819.3564	0.698121			872.2243	3.151547
819.3878	0.713279			872.2661	3.068743
819.4193	0.730816			872.3078	2.98364
819.4508	0.751016			872.3305	2.936362
819.4823	0.774249			872.375	2.842169
819.5137	0.800825			872.414	2.758663
819.5452	0.831352			872.4978	2.581027
819.5767	0.866221			872.6384	2.319362
819.6082	0.90593			872.7322	2.1986
819.6396	0.95085			872.8259	2.140661
819.6711	1.0018			872.9196	2.153473
819.7026	1.059187			872.9978	2.216551
819.7341	1.123545			873.0759	2.319025
819.7655	1.195144			873.1541	2.44847
819.797	1.274915			873.2322	2.588707
819.8284	1.362771			873.3807	2.826451
819.8599	1.459617			873.4197	2.873028
819.8913	1.565091			873.4936	2.936237
819.9397	1.745428			873.5675	2.965041
819.988	1.946701			873.683	2.950654
820.0363	2.168249			873.8176	2.892753
820.0846	2.408048			873.8849	2.876357
820.1813	2.929402			873.9522	2.887264
820.2779	3.471946			874.0291	2.950741
820.367	3.947296			874.0676	3.008333
820.456	4.352056			874.1205	3.119908
820.5037	4.525442			874.1734	3.272137
820.5514	4.661495			874.2263	3.467086
820.6022	4.760999			874.2791	3.704811
820.6244	4.789025			874.332	3.98526
820.6402	4.803136			874.3849	4.305676
820.6537	4.811335			874.4906	5.050493
820.6562	4.812463			874.6733	6.565606
820.6612	4.814355			874.7646	7.376764
820.6731	4.816904			874.7838	7.548992
820.6849	4.816729			874.8365	8.022591
820.7262	4.795276			874.8419	8.071126
820.7938	4.694029			874.8583	8.218476
820.854	4.543176			874.8747	8.365703
820.9141	4.347412			874.9329	8.886446
820.9442	4.236598			875.0085	9.556251
821.0119	3.967729			875.0556	9.967812
821.0796	3.688324			875.1783	11.00418
821.2149	3.170804			875.2386	11.48206
821.2638	3.014338			875.2458	11.53711
821.3127	2.879721			875.264	11.67399
821.3616	2.768779			875.2822	11.80735
821.4104	2.682407			875.3278	12.12361
821.4593	2.620062			875.3733	12.40864
821.5081	2.581055			875.4253	12.68832
821.557	2.563707			875.4946	12.96707
821.5814	2.562605			875.5639	13.1161
821.6058	2.566189			875.6447	13.09828
821.6303	2.574229			875.7255	12.85357
821.6547	2.586383			875.8338	12.16321
821.6792	2.602474			875.9547	10.95579
821.7036	2.622095			876.0755	9.427174
821.7281	2.645136			876.1612	8.25303
821.7525	2.671149			876.2469	7.087268
821.7769	2.699968			876.3326	5.995484
821.8013	2.731355			876.4182	5.030827
821.8258	2.765223			876.4982	4.274317
821.8502	2.801081			876.5382	3.953974
821.8746	2.83886			876.5781	3.674021
821.899	2.878372			876.6181	3.432981
821.9235	2.919614			876.6581	3.230867
821.9479	2.962086			876.6981	3.066341
821.9723	3.005805			876.738	2.937818
821.9967	3.050633			876.8066	2.793072
822.0343	3.121598			876.8751	2.732296
822.0719	3.194491			876.9494	2.741935
822.1095	3.268955			877.0237	2.808265
822.1471	3.344679			877.1722	3.021347
822.1847	3.421392			877.2978	3.191015
822.2223	3.498854			877.3206	3.214816
822.2974	3.655003			877.4001	3.274901
822.3726	3.812103			877.4597	3.295313
822.4477	3.968536			877.5665	3.284427
822.598	4.276113			877.7627	3.198717
822.7741	4.61887			877.8216	3.191263
822.9501	4.932442			877.8413	3.193831
823.1262	5.208234			877.883	3.209983
823.3022	5.43925			877.9247	3.243337
823.3903	5.536956			878.0081	3.373583
823.4783	5.622631			878.0817	3.572324
823.5663	5.697097			878.0915	3.605354
823.6103	5.73058			878.1131	3.683849
823.6543	5.761957			878.1347	3.770299
823.6984	5.791714			878.1683	3.920827
823.7424	5.820264			878.223	4.207938
823.7864	5.848377			878.288	4.615367
823.8304	5.876933			878.353	5.089227
823.8744	5.907024			878.373	5.246933
823.9184	5.939978			878.413	5.576835
823.9624	5.97739			878.523	6.555967
824.0064	6.021135			878.633	7.566773
824.0458	6.067456			878.743	8.508645
824.0852	6.122351			878.803	8.960725
824.1246	6.187758			878.8817	9.465097
824.164	6.265763			878.9333	9.735225
824.2034	6.358574			879.0473	10.15908
824.2428	6.468464			879.1386	10.34335
824.2822	6.597708			879.2299	10.42169
824.3215	6.748088			879.3158	10.43213
824.3609	6.922381			879.5092	10.3884
824.4003	7.121961			879.6005	10.39476
824.4397	7.348153			879.6113	10.39808
824.479	7.60107			879.6412	10.41054
824.5184	7.882142			879.6711	10.42805
824.5578	8.190136			879.6766	10.43185
824.6365	8.879063			879.6904	10.44215
824.7662	10.16521			879.7042	10.45361
824.8959	11.46304			879.7584	10.50975
824.9706	12.11332			879.8366	10.62113
825.0452	12.6264			879.9286	10.79068
825.1203	12.96008			880.0022	10.94462
825.1257	12.97606			880.1861	11.30233
825.1453	13.02453			880.2873	11.41669
825.1648	13.05767			880.3666	11.4408
825.1879	13.07715			880.4055	11.42995
825.193	13.07853			880.4731	11.37694
825.2135	13.07339			880.5932	11.19299
825.2632	12.99011			880.7025	10.95943
825.3466	12.63378			880.7243	10.90831
825.4168	12.14681			880.7844	10.76189
825.487	11.52437			880.8445	10.60757
825.6361	9.944119			880.9647	10.26294
825.7107	9.121973			881.0957	9.780271
825.7852	8.337906			881.2118	9.197489
825.8291	7.906054			881.2252	9.119001
825.873	7.502215			881.2656	8.867925
825.9169	7.129304			881.306	8.5957
825.9607	6.789656			881.4406	7.561147
826.0046	6.482149			881.6438	5.880668
826.0485	6.207039			881.7156	5.355247
826.0924	5.962971			881.7873	4.911677
826.1362	5.74845			881.8471	4.620489
826.1801	5.560139			881.9068	4.41244
826.224	5.395954			881.9637	4.297862
826.2679	5.253198			882.0205	4.26901
826.3117	5.129459			882.0862	4.344192
826.3556	5.021621			882.0922	4.356843
826.3994	4.92781			882.1136	4.409765
826.4433	4.84545			882.1349	4.474419
826.4871	4.773018			882.1395	4.489935
826.5222	4.720877			882.1533	4.539753
826.5573	4.673186			882.1671	4.594432
826.5924	4.629305			882.2214	4.855358
826.6275	4.58868			882.271	5.154034
826.6977	4.515379			882.3205	5.504296
826.7679	4.450309			882.3701	5.901407
826.8601	4.373955			882.4693	6.805136
826.9522	4.305304			882.5784	7.902217
827.0443	4.242496			882.6875	9.021646
827.1364	4.184538			882.7965	10.08901
827.2286	4.130843			882.8991	11.01005
827.3207	4.081283			882.9687	11.58644
827.4128	4.035741			883.0352	12.10715
827.5049	3.994302			883.1016	12.60663
827.5971	3.95716			883.1784	13.17037
827.6892	3.9248			883.2552	13.72767
827.7813	3.89783			883.321	14.20038
827.8734	3.877296			883.5514	15.67025
827.9655	3.864909			883.6501	16.07703
828.0116	3.862595			883.7562	16.26526
828.0576	3.863515			883.765	16.26793
828.1037	3.868338			883.8006	16.25796
828.1497	3.877905			883.9033	16.04842
828.1958	3.89337			883.9789	15.74169
828.2418	3.916094			884.0545	15.33722
828.2879	3.947996			884.1384	14.81808
828.334	3.991337			884.2224	14.27525
828.3801	4.048988			884.3022	13.78291
828.4261	4.124307			884.3484	13.52256
828.4722	4.221917			884.361	13.45568
828.5182	4.346525			884.4013	13.25528
828.5643	4.504725			884.4052	13.23705
828.6103	4.702798			884.4152	13.19126
828.6564	4.949508			884.4251	13.14734
828.7025	5.25321			884.4533	13.03013
828.7486	5.623292			884.4815	12.925
828.7946	6.068461			884.5705	12.67509
828.8407	6.600393			884.7485	12.51898
828.8867	7.225996			884.793	12.53263
828.9328	7.956141			884.9154	12.60167
828.9788	8.794007			885.0378	12.59056
829.0271	9.795427			885.1268	12.43753
829.0753	10.91948			885.2526	11.9041
829.1236	12.16646			885.2673	11.81424
829.1718	13.52121			885.3117	11.50701
829.2201	14.97306			885.3561	11.14727
829.2683	16.4933			885.4489	10.24248
829.3648	19.6292			885.5417	9.179853
829.4438	22.11382			885.6717	7.583061
829.5228	24.32209			885.7367	6.808524
829.5755	25.54722			885.8016	6.092189
829.6281	26.51226			885.8623	5.49685
829.6851	27.21881			885.923	4.990641
829.7437	27.53877			885.9837	4.584667
829.7787	27.5241			886.0443	4.284607
829.7857	27.50252			886.0833	4.147072
829.8044	27.41453			886.1223	4.051565
829.823	27.28351			886.2003	3.976682
829.8602	26.894			886.2783	4.032528
829.9089	26.13895			886.3562	4.181896
829.9576	25.13015			886.4429	4.406462
830.0356	23.07354			886.4862	4.523715
830.1135	20.62957			886.5093	4.584211
830.2564	15.75131			886.5113	4.589334
830.3278	13.39048			886.5165	4.602554
830.3992	11.21583			886.5217	4.615619
830.4707	9.288119			886.532	4.641002
830.5064	8.430472			886.5707	4.72922
830.5421	7.645061			886.6004	4.787446
830.5778	6.931736			886.6301	4.835688
830.6135	6.289031			886.7062	4.905033
830.6492	5.714394			886.7723	4.893368
830.6849	5.204402			886.8805	4.723037
830.7207	4.753807			886.9747	4.436321
830.7564	4.360596			887.0688	4.05442
830.7921	4.018643			887.2274	3.313274
830.8278	3.723064			887.2869	3.038378
830.8635	3.469006			887.391	2.600403
830.8992	3.251762			887.4157	2.507598
830.9349	3.066857			887.4595	2.355426
830.9706	2.91011			887.4643	2.339758
831.0037	2.786575			887.4837	2.278525
831.0367	2.681439			887.503	2.220988
831.0697	2.591801			887.5695	2.049097
831.1027	2.51543			887.6502	1.895309
831.1358	2.450171			887.7309	1.798356
831.1688	2.394684			887.7689	1.770579
831.2018	2.347253			887.8733	1.744224
831.2348	2.306586			887.9777	1.774741
831.2679	2.27148			887.9872	1.779614
831.3009	2.241211			888.0229	1.800345
831.3339	2.214882			888.0585	1.824266
831.3669	2.191842			888.1106	1.863706
831.4329	2.153585			888.1152	1.867386
831.4989	2.123279			888.1313	1.880467
831.565	2.098937			888.1474	1.893824
831.631	2.079587			888.1566	1.901562
831.697	2.064835			888.1771	1.919034
831.763	2.054879			888.1976	1.936753
831.7961	2.051878			888.2708	2.000911
831.8291	2.050357			888.4237	2.130243
831.8621	2.050441			888.5833	2.242413
831.8951	2.052282			888.7164	2.300948
831.9281	2.056044			888.8494	2.306438
831.9611	2.061904			888.9758	2.244817
831.9941	2.07004			889.0157	2.210366
832.0271	2.080631			889.0744	2.146878
832.0719	2.099242			889.0873	2.130984
832.1166	2.123019			889.1261	2.079288
832.1614	2.152372			889.1839	1.992687
832.2061	2.187358			889.2661	1.854979
832.2733	2.250685			889.3782	1.65653
832.3404	2.326061			889.5277	1.415807
832.4076	2.411815			889.6025	1.3206
832.4747	2.504522			889.6772	1.247697
832.6034	2.685152			889.7445	1.202104
832.6678	2.766701			889.8118	1.175205
832.7321	2.835011			889.8791	1.165766
832.7824	2.876005			889.9463	1.172118
832.8327	2.903784			890.051	1.209713
832.8887	2.917224			890.0883	1.230545
832.9195	2.916255			890.1321	1.259758
832.9439	2.911168			890.1372	1.26349
832.9583	2.906368			890.1554	1.277368
832.9831	2.894988			890.1736	1.292123
833.0279	2.864634			890.2356	1.349004
833.1128	2.774938			890.3152	1.437219
833.1978	2.649998			890.4061	1.55873
833.2827	2.501277			890.4743	1.663354
833.4169	2.247786			890.7129	2.079811
833.484	2.124655			890.8379	2.284844
833.551	2.009981			890.906	2.379234
833.6181	1.906263			890.969	2.452364
833.6852	1.815244			891.032	2.511006
833.7188	1.774605			891.1456	2.582784
833.7523	1.737334			891.3416	2.646009
833.7858	1.703216			891.3829	2.658737
833.8193	1.672121			891.4861	2.705075
833.8551	1.642052			891.6151	2.817599
833.8909	1.61503			891.6718	2.895886
833.9267	1.59081			891.6924	2.929772
833.9624	1.5692			891.7344	3.008919
833.9982	1.549825			891.7397	3.019925
834.034	1.532501			891.7581	3.060002
834.0698	1.516994			891.7764	3.102839
834.1055	1.503118			891.8149	3.203205
834.1413	1.490594			891.8533	3.318061
834.1771	1.479281			891.9197	3.554321
834.2129	1.469016			891.986	3.841111
834.2486	1.459684			892.0489	4.16166
834.2844	1.45111			892.1117	4.527233
834.3201	1.443242			892.1397	4.703688
834.3559	1.435952			892.2165	5.222786
834.3916	1.429214			892.2933	5.775518
834.4364	1.421429			892.4469	6.855309
834.4811	1.414341			892.5238	7.306459
834.5258	1.407887			892.6006	7.646223
834.5705	1.402048			892.6424	7.773148
834.6152	1.396828			892.7437	7.886002
834.6599	1.392253			892.7988	7.826154
834.7046	1.388368			892.8965	7.51895
834.7493	1.385234			892.9838	7.05955
834.7941	1.382929			893.0711	6.479273
834.8388	1.381564			893.2299	5.31821
834.8835	1.381251			893.3093	4.77803
834.9282	1.382129			893.3886	4.310282
834.9506	1.383065			893.4839	3.867642
834.9729	1.384353			893.5791	3.560567
834.9953	1.386027			893.6665	3.383437
835.0176	1.388097			893.7538	3.281724
835.04	1.390603			893.8414	3.226205
835.0623	1.393548			893.8989	3.201593
835.107	1.400909			893.9072	3.1983
835.1409	1.407891			893.9407	3.184958
835.1747	1.416155			893.9742	3.170795
835.2086	1.425837			894.0781	3.113921
835.2424	1.436966			894.2104	3.003546
835.2763	1.449683			894.3427	2.866449
835.3101	1.463983			894.4561	2.762082
835.3439	1.479954			894.5128	2.727036
835.3777	1.497636			894.5695	2.710311
835.4454	1.538258			894.6381	2.72225
835.513	1.585618			894.7066	2.77851
835.5807	1.639332			894.7409	2.826459
835.6483	1.698274			894.7751	2.889115
835.7612	1.804585			894.8094	2.968152
835.874	1.913286			894.8436	3.064426
835.9337	1.968789			894.8779	3.179823
835.9934	2.021396			894.9121	3.314978
836.0598	2.075519			894.9464	3.471961
836.0863	2.09569			894.9806	3.651075
836.1114	2.114024			895.0149	3.854502
836.1232	2.122386			895.0491	4.082062
836.138	2.132646			895.1176	4.61526
836.1692	2.153465			895.1826	5.219394
836.2196	2.184963			895.2076	5.477258
836.2811	2.220498			895.2327	5.750147
836.3482	2.25705			895.2617	6.082461
836.4153	2.293265			895.3237	6.850646
836.5719	2.388976			895.4064	7.981107
836.6502	2.448976			895.4891	9.197332
836.7285	2.520349			895.6545	11.68222
836.7817	2.576058			895.8096	13.75919
836.8348	2.63772			895.8509	14.2359
836.8879	2.705433			895.9148	14.90273
836.941	2.779046			895.9456	15.1945
836.9942	2.858436			895.9517	15.25014
837.0208	2.900136			895.9702	15.41476
837.0473	2.942939			896.0377	15.9693
837.0739	2.987113			896.1478	16.77851
837.1004	3.032269			896.2317	17.39764
837.127	3.078689			896.3155	18.09743
837.1535	3.125966			896.4203	19.17678
837.1801	3.174396			896.5251	20.53825
837.2067	3.223744			896.6143	21.90697
837.2333	3.273951			896.6352	22.24956
837.2598	3.324769			896.6666	22.7754
837.2864	3.376524			896.6931	23.22672
837.3129	3.428775			896.7011	23.36385
837.3395	3.481864			896.7214	23.71283
837.366	3.535343			896.7417	24.06207
837.3926	3.589566			896.7924	24.92554
837.4191	3.644083			896.9016	26.6414
837.4457	3.699258			897.0022	27.86854
837.4722	3.754638			897.1166	28.61876
837.5253	3.866682			897.2309	28.5101
837.5784	3.979919			897.269	28.26918
837.6191	4.067348			897.3453	27.48419
837.6597	4.154988			897.4215	26.3263
837.741	4.331347			897.5218	24.32957
837.8223	4.508227			897.6221	21.96069
837.9036	4.68495			897.6723	20.69948
838.0662	5.035586			897.7224	19.42549
838.2288	5.37927			897.7725	18.16119
838.554	6.034941			897.8226	16.92949
838.8792	6.639738			897.8692	15.83075
839.5296	7.709213			897.9158	14.7911
840.18	8.657701			898.009	12.92857
840.6242	9.269306			898.0867	11.62318
841.1517	9.971013			898.1643	10.54844
841.6791	10.63746			898.242	9.68511
841.9429	10.94891			898.3196	9.004592
842.0748	11.0969			898.3973	8.466389
842.2066	11.23874			898.475	8.031808
842.2726	11.30735			898.506	7.879434
842.3385	11.3742			898.5867	7.522695
842.4044	11.4394			898.6174	7.399106
842.4703	11.50301			898.6421	7.303892
842.5033	11.53429			898.7358	6.978009
842.5363	11.56521			898.8567	6.671228
842.5693	11.5958			898.9516	6.577771
842.6022	11.62597			899.0465	6.676709
842.6352	11.65595			899.0638	6.71961
842.6681	11.68559			899.1285	6.954921
842.7011	11.71508			899.1759	7.204799
842.734	11.74429			899.2018	7.369156
842.7757	11.78109			899.219	7.488974
842.8173	11.8176			899.2489	7.716942
842.859	11.85407			899.2527	7.747655
842.9006	11.89036			899.2658	7.856449
842.9423	11.92669			899.2788	7.968773
842.9839	11.96287			899.3307	8.457218
843.0256	11.99907			899.4271	9.496626
843.0672	12.03504			899.4567	9.836897
843.1505	12.10621			899.5382	10.77976
843.2338	12.17501			899.6196	11.66293
843.4003	12.29614			899.7011	12.40486
843.4975	12.34898			899.7233	12.57244
843.5946	12.38237			899.7714	12.87514
843.6778	12.39255			899.8194	13.08721
843.7195	12.39074			899.8289	13.11792
843.7299	12.38955			899.8669	13.20248
843.7574	12.38503			899.9749	13.10845
843.7784	12.38021			900.0624	12.69806
843.8064	12.37199			900.1499	12.05435
843.8613	12.35015			900.2199	11.42864
843.9012	12.32982			900.2898	10.75705
843.981	12.2795			900.3598	10.0827
844.0608	12.21943			900.4297	9.445237
844.1007	12.18715			900.5172	8.738284
844.2604	12.05914			900.6046	8.156517
844.3402	12.00732			900.7183	7.58
844.3801	11.98773			900.832	7.153864
844.42	11.9738			900.9457	6.800326
844.4562	11.96701			900.9719	6.721937
844.4923	11.96674			901.0243	6.564642
844.5285	11.97391			901.0604	6.455043
844.5646	11.98946			901.0655	6.439463
844.6008	12.01446			901.081	6.391983
844.6369	12.04972			901.1274	6.249029
844.6731	12.09636			901.1824	6.080187
844.7092	12.15497			901.2716	5.82085
844.7454	12.22662			901.354	5.619852
844.7815	12.31148			901.4227	5.499561
844.8177	12.41042			901.4914	5.436231
844.8538	12.52303			901.5601	5.43919
844.9261	12.78961			901.6288	5.513116
844.9983	13.1056			901.6562	5.562537
845.1683	13.97023			901.7593	5.845901
845.2619	14.44011			901.8108	6.040915
845.3554	14.83046			901.8623	6.267971
845.4489	15.08297			901.9172	6.542596
845.4914	15.13902			901.9721	6.848844
845.5305	15.15425			902.0497	7.334268
845.5524	15.14697			902.0977	7.666026
845.5769	15.12515			902.1598	8.133114
845.6314	15.0247			902.2219	8.645618
845.7159	14.73249			902.312	9.473306
845.7904	14.35247			902.402	10.39333
845.8648	13.88257			902.5342	11.84892
846.0238	12.70938			902.6663	13.24546
846.1033	12.10594			902.7444	13.92861
846.1827	11.53115			902.8225	14.42835
846.2573	11.03417			902.8345	14.4853
846.2946	10.80465			902.8646	14.60241
846.3318	10.58925			902.8946	14.68082
846.3691	10.38709			902.9547	14.71679
846.4063	10.19923			902.965	14.70633
846.4436	10.02441			902.9908	14.65864
846.4808	9.863122			903.0166	14.58042
846.5181	9.713924			903.0794	14.26643
846.5553	9.576962			903.1421	13.79222
846.5926	9.450808			903.2367	12.83346
846.6298	9.335456			903.3313	11.69405
846.6671	9.229647			903.4614	10.09224
846.7043	9.133387			903.5265	9.371686
846.7416	9.045703			903.5915	8.751458
846.7788	8.96674			903.6151	8.555419
846.8235	8.882823			903.6979	8.003201
846.8682	8.810888			903.7924	7.636844
846.9129	8.751287			903.8141	7.590729
846.9576	8.704736			903.8438	7.548814
847.0023	8.672312			903.8537	7.540025
847.047	8.655434			903.8927	7.528759
847.0917	8.655827			903.976	7.610258
847.1364	8.675464			904.0315	7.72277
847.1811	8.716495			904.1303	7.977814
847.2258	8.781145			904.229	8.224421
847.2705	8.871588			904.3775	8.422076
847.3152	8.989808			904.4642	8.393095
847.3599	9.137428			904.5508	8.252276
847.4046	9.315533			904.6377	8.014944
847.4493	9.524483			904.7246	7.711763
847.494	9.76373			904.8115	7.382462
847.5338	10.00096			904.8983	7.07171
847.6133	10.53437			904.9589	6.889382
847.6928	11.12464			905.0194	6.752293
